,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,fp1Pos,fp1Laps,fp2Pos,fp2Laps
235,22365,910,820,206,4,18,16,16,16,0.0,69,\N,\N,47,15,1:29.499,176.220,11,21,5,21,35
236,22366,910,821,15,21,13,\N,R,17,0.0,33,\N,\N,29,18,1:30.485,174.300,31,11,25,18,32
237,22367,910,155,207,10,17,\N,R,18,0.0,26,\N,\N,21,19,1:32.888,169.791,31,19,30,19,35
238,22368,910,815,10,11,12,\N,R,19,0.0,23,\N,\N,21,17,1:30.280,174.696,3,16,24,15,39
239,22369,910,807,10,27,9,\N,R,20,0.0,16,\N,\N,14,20,1:41.151,155.921,3,12,28,13,39
240,22370,910,154,208,8,14,\N,R,21,0.0,11,\N,\N,7,21,1:46.312,148.352,3,17,24,17,14
241,22371,910,828,207,9,19,\N,R,22,0.0,8,\N,\N,6,22,1:48.459,145.415,3,20,24,22,34
242,22373,911,817,9,3,5,1,1,1,25.0,44,1:24:36.556,5076556,44,6,1:52.974,223.187,1,9,19,8,16
243,22374,911,3,131,6,1,2,2,2,18.0,44,+3.383,5079939,36,1,1:50.511,228.161,1,1,25,2,28
244,22375,911,822,3,77,6,3,3,3,15.0,44,+28.032,5104588,40,4,1:52.716,223.698,1,10,20,6,26
245,22376,911,8,6,7,8,4,4,4,12.0,44,+36.815,5113371,39,13,1:54.090,221.004,1,5,17,15,18
246,22377,911,20,9,1,3,5,5,5,10.0,44,+52.196,5128752,36,5,1:52.953,223.229,1,11,11,-1,-1
247,22378,911,18,1,22,10,6,6,6,8.0,44,+54.580,5131136,38,8,1:53.483,222.186,1,4,21,5,31
248,22379,911,4,6,14,4,7,7,7,6.0,44,+1:01.162,5137718,29,11,1:53.879,221.413,1,3,16,3,19
249,22380,911,815,10,11,13,8,8,8,4.0,44,+1:04.293,5140849,28,16,1:54.532,220.151,1,6,24,13,28
250,22381,911,826,5,26,11,9,9,9,2.0,44,+1:05.347,5141903,26,14,1:54.159,220.870,1,12,21,7,25
251,22382,911,807,10,27,18,10,10,10,1.0,44,+1:05.697,5142253,40,9,1:53.612,221.934,1,8,22,10,26
252,22383,911,818,5,25,12,11,11,11,0.0,44,+1:11.920,5148476,31,7,1:53.276,222.592,1,16,20,11,26
253,22384,911,825,1,20,7,12,12,12,0.0,44,+1:14.262,5150818,28,15,1:54.203,220.785,1,7,23,9,31
254,22385,911,13,3,19,9,13,13,13,0.0,44,+1:15.975,5152531,37,3,1:52.512,224.104,1,15,20,4,24
255,22386,911,16,15,99,14,14,14,14,0.0,44,+1:22.447,5159003,36,2,1:52.413,224.301,1,14,14,12,29
256,22387,911,821,15,21,20,15,15,15,0.0,44,+1:30.825,5167381,32,12,1:54.000,221.178,1,-1,-1,17,7
257,22388,911,820,206,4,19,16,16,16,0.0,43,\N,\N,31,17,1:55.247,218.785,11,-1,-1,18,18
258,22389,911,828,207,9,22,17,17,17,0.0,43,\N,\N,26,19,1:55.900,217.553,11,22,24,19,30
259,22390,911,824,206,17,16,18,18,18,0.0,39,\N,\N,32,20,1:56.347,216.717,6,19,19,16,23
260,22391,911,1,131,44,2,\N,R,19,0.0,38,\N,\N,33,10,1:53.707,221.748,31,2,24,1,26
261,22392,911,154,208,8,15,\N,R,20,0.0,33,\N,\N,21,18,1:55.649,218.025,31,13,20,14,25
262,22393,911,813,208,13,17,\N,R,21,0.0,1,\N,\N,\N,0,\N,\N,26,18,21,21,2
263,22394,911,827,207,45,21,\N,R,22,0.0,1,\N,\N,\N,0,\N,\N,131,21,24,20,24
264,22395,912,1,131,44,1,1,1,1,25.0,53,1:19:10.236,4750236,29,1,1:28.004,236.975,1,1,25,2,16
265,22396,912,3,131,6,2,2,2,2,18.0,53,+3.175,4753411,51,2,1:28.206,236.432,1,3,26,1,41
266,22397,912,13,3,19,4,3,3,3,15.0,53,+25.026,4775262,46,3,1:28.342,236.068,1,13,21,9,33
267,22398,912,822,3,77,3,4,4,4,12.0,53,+40.786,4791022,50,5,1:28.559,235.490,1,12,20,5,34
268,22399,912,817,9,3,9,5,5,5,10.0,53,+50.309,4800545,53,6,1:28.588,235.413,1,16,12,10,37
269,22400,912,20,9,1,8,6,6,6,8.0,53,+59.965,4810201,34,10,1:29.141,233.952,1,6,27,7,27
270,22401,912,815,10,11,10,7,7,7,6.0,53,+1:02.518,4812754,35,8,1:29.107,234.042,1,8,13,11,42
271,22402,912,18,1,22,6,8,8,8,4.0,53,+1:03.063,4813299,35,11,1:29.245,233.680,1,2,27,6,34
272,22403,912,8,6,7,11,9,9,9,2.0,53,+1:03.535,4813771,43,7,1:28.942,234.476,1,7,27,3,31
273,22404,912,825,1,20,5,10,10,10,1.0,53,+1:06.171,4816407,34,12,1:29.283,233.580,1,5,30,8,44
274,22405,912,826,5,26,21,11,11,11,0.0,53,+1:11.184,4821420,51,4,1:28.486,235.684,1,9,33,13,37
275,22406,912,807,10,27,13,12,12,12,0.0,53,+1:12.606,4822842,35,13,1:29.366,233.363,1,10,23,12,39
276,22407,912,818,5,25,12,13,13,13,0.0,53,+1:13.093,4823329,39,9,1:29.121,234.005,1,14,30,15,33
277,22408,912,813,208,13,16,14,14,14,0.0,52,\N,\N,32,17,1:29.856,232.091,11,18,24,18,42
278,22409,912,16,15,99,14,15,15,15,0.0,52,\N,\N,46,14,1:29.375,233.340,11,-1,-1,16,35
279,22410,912,154,208,8,17,16,16,16,0.0,52,\N,\N,38,18,1:30.083,231.506,11,-1,-1,20,29
280,22411,912,155,207,10,18,17,17,17,0.0,52,\N,\N,35,21,1:30.758,229.784,11,-1,-1,21,32
281,22412,912,824,206,17,19,18,18,18,0.0,52,\N,\N,51,20,1:30.521,230.386,11,20,27,17,34
282,22413,912,821,15,21,15,19,19,19,0.0,51,\N,\N,40,15,1:29.449,233.147,12,11,21,14,33
283,22414,912,828,207,9,22,20,20,20,0.0,51,\N,\N,47,19,1:30.280,231.001,12,23,16,22,37
284,22415,912,4,6,14,7,\N,R,21,0.0,28,\N,\N,23,16,1:29.680,232.546,5,4,23,4,26
285,22416,912,820,206,4,20,\N,R,22,0.0,5,\N,\N,5,22,1:32.569,225.289,3,19,25,19,29
286,22417,913,1,131,44,1,1,1,1,25.0,60,2:00:04.795,7204795,39,1,1:50.417,165.137,1,2,23,1,25
287,22418,913,20,9,1,4,2,2,2,18.0,60,+13.534,7218329,27,8,1:52.519,162.052,1,4,27,5,5
288,22419,913,817,9,3,3,3,3,3,15.0,60,+14.273,7219068,30,9,1:52.569,161.980,1,5,21,3,28
289,22420,913,4,6,14,5,4,4,4,12.0,60,+15.389,7220184,27,6,1:52.115,162.636,1,1,16,2,28
290,22421,913,13,3,19,6,5,5,5,10.0,60,+42.161,7246956,27,13,1:53.283,160.959,1,13,20,17,29
291,22422,913,818,5,25,12,6,6,6,8.0,60,+56.801,7261596,48,4,1:51.937,162.895,1,6,11,11,33
292,22423,913,815,10,11,15,7,7,7,6.0,60,+59.038,7263833,46,5,1:52.007,162.793,1,10,23,8,30
293,22424,913,8,6,7,7,8,8,8,4.0,60,+1:00.641,7265436,28,11,1:52.872,161.545,1,7,19,4,29
294,22425,913,807,10,27,13,9,9,9,2.0,60,+1:01.661,7266456,27,10,1:52.762,161.703,1,12,23,9,31
295,22426,913,825,1,20,9,10,10,10,1.0,60,+1:02.230,7267025,48,2,1:51.639,163.330,1,11,24,6,33
296,22427,913,822,3,77,8,11,11,11,0.0,60,+1:05.065,7269860,25,7,1:52.515,162.058,1,15,19,18,28
297,22428,913,813,208,13,18,12,12,12,0.0,60,+1:06.915,7271710,26,12,1:53.213,161.059,1,14,25,14,13
298,22429,913,154,208,8,16,13,13,13,0.0,60,+1:08.029,7272824,25,15,1:53.543,160.591,1,18,26,12,33
299,22430,913,826,5,26,10,14,14,14,0.0,60,+1:12.008,7276803,45,3,1:51.761,163.151,1,9,26,10,31
300,22431,913,828,207,9,22,15,15,15,0.0,60,+1:34.188,7298983,14,19,1:55.416,157.985,1,20,26,22,31
301,22432,913,824,206,17,19,16,16,16,0.0,60,+1:34.543,7299338,47,14,1:53.538,160.598,1,19,15,19,24
302,22433,913,820,206,4,21,17,17,17,0.0,59,\N,\N,43,17,1:53.807,160.218,11,22,17,20,21
303,22434,913,18,1,22,11,\N,R,18,0.0,52,\N,\N,16,16,1:53.707,160.359,31,8,21,7,30
304,22435,913,16,15,99,17,\N,R,19,0.0,40,\N,\N,10,18,1:53.948,160.020,34,17,22,15,34
305,22436,913,821,15,21,14,\N,R,20,0.0,17,\N,\N,6,20,1:55.684,157.619,10,16,15,16,37
306,22437,913,3,131,6,2,\N,R,21,0.0,13,\N,\N,5,21,1:56.769,156.154,10,3,24,13,30
307,22438,913,155,207,10,20,\N,W,22,0.0,0,\N,\N,\N,0,\N,\N,131,21,21,21,33
308,22439,914,1,131,44,2,1,1,1,25.0,44,1:51:43.021,6703021,39,1,1:51.600,187.322,1,2,26,1,28
309,22440,914,3,131,6,1,2,2,2,18.0,44,+9.180,6712201,15,6,1:52.551,185.739,1,1,27,2,27
310,22441,914,20,9,1,9,3,3,3,15.0,44,+29.122,6732143,32,3,1:51.915,186.795,1,9,26,5,24
311,22442,914,817,9,3,6,4,4,4,12.0,44,+38.818,6741839,38,4,1:52.231,186.269,1,7,27,10,3
312,22443,914,18,1,22,8,5,5,5,10.0,44,+1:07.550,6770571,33,2,1:51.721,187.119,1,8,24,4,28
313,22444,914,822,3,77,3,6,6,6,8.0,44,+1:53.773,6816794,41,13,1:54.103,183.213,1,4,25,3,24
314,22445,914,13,3,19,4,7,7,7,6.0,44,+1:55.126,6818147,39,8,1:53.450,184.267,1,11,22,14,18
315,22446,914,807,10,27,13,8,8,8,4.0,44,+1:55.948,6818969,28,7,1:52.814,185.306,1,14,9,12,16
316,22447,914,818,5,25,20,9,9,9,2.0,44,+2:07.638,6830659,35,11,1:53.562,184.086,1,-1,-1,11,19
317,22448,914,815,10,11,11,10,10,10,1.0,43,\N,\N,27,10,1:53.556,184.095,11,13,10,15,8
318,22449,914,826,5,26,12,11,11,11,0.0,43,\N,\N,25,12,1:54.021,183.345,11,10,26,9,27
319,22450,914,8,6,7,10,12,12,12,0.0,43,\N,\N,36,5,1:52.426,185.946,11,5,19,6,19
320,22451,914,821,15,21,15,13,13,13,0.0,43,\N,\N,40,17,1:55.372,181.198,11,18,18,18,9
321,22452,914,825,1,20,7,14,14,14,0.0,43,\N,\N,38,9,1:53.510,184.170,11,6,24,8,31
322,22453,914,154,208,8,16,15,15,15,0.0,43,\N,\N,28,16,1:55.302,181.308,11,15,21,13,31
323,22454,914,813,208,13,22,16,16,16,0.0,43,\N,\N,26,15,1:54.702,182.256,11,17,26,16,27
324,22455,914,828,207,9,17,17,17,17,0.0,43,\N,\N,27,14,1:54.669,182.309,11,19,18,19,22
325,22456,914,820,206,4,21,18,18,18,0.0,43,\N,\N,25,21,1:56.472,179.486,11,22,15,21,24
326,22457,914,155,207,10,19,19,19,19,0.0,43,\N,\N,29,18,1:55.641,180.776,11,-1,-1,22,3
327,22458,914,824,206,17,18,20,20,20,0.0,41,\N,\N,27,20,1:55.985,180.240,3,21,10,20,20
328,22459,914,16,15,99,14,21,21,21,0.0,40,\N,\N,25,19,1:55.753,180.601,3,16,19,17,25
329,22460,914,4,6,14,5,\N,R,22,0.0,2,\N,\N,\N,0,\N,\N,40,3,19,7,26
330,22461,915,1,131,44,1,1,1,1,25.0,53,1:31:50.744,5510744,48,3,1:41.606,207.200,1,2,25,1,27
331,22462,915,3,131,6,2,2,2,2,18.0,53,+13.657,5524401,52,2,1:41.360,207.703,1,1,29,4,30
332,22463,915,822,3,77,3,3,3,3,15.0,53,+17.425,5528169,53,1,1:40.896,208.658,1,10,9,5,33
333,22464,915,18,1,22,4,4,4,4,12.0,53,+30.234,5540978,47,4,1:41.964,206.472,1,3,28,6,32
334,22465,915,825,1,20,11,5,5,5,10.0,53,+53.616,5564360,44,14,1:43.076,204.245,1,5,28,2,32
335,22466,915,4,6,14,7,6,6,6,8.0,53,+1:00.016,5570760,53,6,1:42.179,206.038,1,4,27,3,32
336,22467,915,817,9,3,6,7,7,7,6.0,53,+1:01.812,5572556,50,13,1:43.050,204.296,1,12,25,13,25
337,22468,915,20,9,1,10,8,8,8,4.0,53,+1:06.185,5576929,53,8,1:42.630,205.133,1,14,30,9,30
338,22469,915,8,6,7,8,9,9,9,2.0,53,+1:18.877,5589621,45,11,1:42.919,204.556,1,8,23,11,24
339,22470,915,815,10,11,12,10,10,10,1.0,53,+1:20.067,5590811,47,12,1:42.924,204.547,1,6,26,14,29
340,22471,915,13,3,19,18,11,11,11,0.0,53,+1:20.877,5591621,47,10,1:42.879,204.636,1,11,22,7,30
341,22472,915,807,10,27,17,12,12,12,0.0,53,+1:21.309,5592053,50,9,1:42.685,205.023,1,13,21,12,27
342,22473,915,818,5,25,9,13,13,13,0.0,53,+1:37.295,5608039,53,7,1:42.550,205.293,1,9,24,10,33
343,22474,915,826,5,26,5,14,14,14,0.0,52,\N,\N,52,5,1:42.022,206.355,11,7,29,8,32
344,22475,915,821,15,21,13,15,15,15,0.0,52,\N,\N,45,18,1:44.075,202.284,11,-1,-1,18,33
345,22476,915,16,15,99,14,16,16,16,0.0,52,\N,\N,42,15,1:43.822,202.777,11,15,26,15,31
346,22477,915,154,208,8,15,17,17,17,0.0,52,\N,\N,49,19,1:44.461,201.537,11,18,25,16,30
347,22478,915,813,208,13,21,18,18,18,0.0,52,\N,\N,50,17,1:44.030,202.372,11,16,26,17,33
348,22479,915,828,207,9,16,19,19,19,0.0,51,\N,\N,48,16,1:43.979,202.471,12,20,18,19,22
349,22480,915,155,207,10,19,\N,R,20,0.0,21,\N,\N,17,20,1:47.407,196.009,23,-1,-1,21,27
350,22481,915,820,206,4,20,\N,R,21,0.0,9,\N,\N,8,21,1:48.268,194.450,22,21,26,20,29
351,22482,916,1,131,44,2,1,1,1,25.0,56,1:40:04.785,6004785,49,4,1:41.929,194.712,1,1,28,1,18
352,22483,916,3,131,6,1,2,2,2,18.0,56,+4.314,6009099,48,5,1:41.932,194.706,1,2,32,2,34
353,22484,916,817,9,3,5,3,3,3,15.0,56,+25.560,6030345,33,7,1:42.831,193.004,1,17,5,4,30
354,22485,916,13,3,19,4,4,4,4,12.0,56,+26.924,6031709,50,9,1:42.971,192.741,1,11,21,5,36
355,22486,916,822,3,77,3,5,5,5,10.0,56,+30.992,6035777,55,6,1:42.505,193.617,1,-1,-1,11,37
356,22487,916,4,6,14,6,6,6,6,8.0,56,+1:35.231,6100016,47,2,1:41.474,195.585,1,6,27,3,29
357,22488,916,20,9,1,18,7,7,7,6.0,56,+1:35.734,6100519,50,1,1:41.379,195.768,1,7,20,18,19
358,22489,916,825,1,20,7,8,8,8,4.0,56,+1:40.682,6105467,29,14,1:44.287,190.309,1,5,29,8,38
359,22490,916,818,5,25,14,10,10,10,1.0,56,+1:48.863,6113648,17,12,1:44.180,190.504,1,-1,-1,13,36
360,22491,916,813,208,13,10,9,9,9,2.0,56,+1:47.870,6112655,38,11,1:43.808,191.187,1,13,28,15,37
361,22492,916,154,208,8,16,11,11,11,0.0,55,\N,\N,51,15,1:44.440,190.030,11,18,26,12,31
362,22493,916,18,1,22,12,12,12,12,0.0,55,\N,\N,33,13,1:44.255,190.367,11,3,27,9,36
363,22494,916,8,6,7,8,13,13,13,0.0,55,\N,\N,54,8,1:42.888,192.897,11,12,23,6,32
364,22495,916,821,15,21,15,14,14,14,0.0,55,\N,\N,47,10,1:43.006,192.676,11,16,24,17,34
365,22496,916,826,5,26,17,15,15,15,0.0,55,\N,\N,53,3,1:41.689,195.171,11,4,33,7,34
366,22497,916,807,10,27,13,\N,R,16,0.0,16,\N,\N,15,16,1:46.226,186.835,5,9,24,10,25
367,22498,916,815,10,11,11,\N,R,17,0.0,1,\N,\N,\N,0,\N,\N,130,15,23,14,35
368,22499,916,16,15,99,9,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,4,14,23,16,33
369,22500,917,3,131,6,1,1,1,1,25.0,71,1:30:02.555,5402555,62,2,1:13.619,210.711,1,1,30,1,36
370,22501,917,1,131,44,2,2,2,2,18.0,71,+1.457,5404012,62,1,1:13.555,210.895,1,2,32,2,36
371,22502,917,13,3,19,3,3,3,3,15.0,71,+41.031,5443586,59,7,1:14.101,209.341,1,5,28,6,27
372,22503,917,18,1,22,5,4,4,4,12.0,71,+48.658,5451213,68,4,1:13.999,209.629,1,17,1,16,31
373,22504,917,20,9,1,6,5,5,5,10.0,71,+51.420,5453975,68,5,1:14.018,209.576,1,14,24,9,28
374,22505,917,4,6,14,8,6,6,6,8.0,71,+1:01.906,5464461,55,10,1:14.313,208.744,1,4,30,7,20
375,22506,917,8,6,7,10,7,7,7,6.0,71,+1:03.730,5466285,37,17,1:14.963,206.934,1,8,32,3,32
376,22507,917,807,10,27,12,8,8,8,4.0,71,+1:03.934,5466489,70,3,1:13.728,210.400,1,13,33,13,32
377,22508,917,825,1,20,7,9,9,9,2.0,71,+1:10.085,5472640,62,11,1:14.544,208.097,1,9,30,10,33
378,22509,917,822,3,77,4,10,10,10,1.0,70,\N,\N,64,9,1:14.229,208.980,11,-1,-1,5,31
379,22510,917,826,5,26,17,11,11,11,0.0,70,\N,\N,62,8,1:14.144,209.219,11,3,39,8,35
380,22511,917,813,208,13,16,12,12,12,0.0,70,\N,\N,47,14,1:14.810,207.357,11,7,31,11,33
381,22512,917,818,5,25,15,13,13,13,0.0,70,\N,\N,65,13,1:14.774,207.457,11,-1,-1,17,5
382,22513,917,821,15,21,11,14,14,14,0.0,70,\N,\N,64,16,1:14.875,207.177,11,18,6,14,25
383,22514,917,815,10,11,18,15,15,15,0.0,70,\N,\N,70,12,1:14.550,208.080,11,-1,-1,-1,-1
384,22515,917,16,15,99,13,16,16,16,0.0,70,\N,\N,42,15,1:14.834,207.290,11,11,31,15,36
385,22516,917,154,208,8,14,17,17,17,0.0,63,\N,\N,63,6,1:14.070,209.428,18,15,23,12,37
386,22517,917,817,9,3,9,\N,R,18,0.0,39,\N,\N,30,18,1:15.387,205.770,22,10,27,4,24
387,22518,918,1,131,44,2,1,1,1,50.0,55,1:39:02.619,5942619,49,4,1:45.599,189.342,1,1,32,1,35
388,22519,918,13,3,19,4,2,2,2,36.0,55,+2.576,5945195,47,2,1:44.826,190.738,1,13,7,10,34
389,22520,918,822,3,77,3,3,3,3,30.0,55,+28.880,5971499,54,6,1:45.727,189.113,1,8,8,5,34
390,22521,918,817,9,3,20,4,4,4,24.0,55,+37.237,5979856,50,1,1:44.496,191.341,1,5,23,6,32
391,22522,918,18,1,22,6,5,5,5,20.0,55,+1:00.334,6002953,47,9,1:46.739,187.320,1,17,8,8,23
392,22523,918,807,10,27,12,6,6,6,16.0,55,+1:02.148,6004767,47,7,1:45.777,189.024,1,10,24,13,32
393,22524,918,815,10,11,11,7,7,7,12.0,55,+1:11.060,6013679,49,8,1:45.808,188.968,1,9,23,11,37
394,22525,918,20,9,1,19,8,8,8,8.0,55,+1:12.045,6014664,51,3,1:45.552,189.427,1,4,30,4,33
395,22526,918,4,6,14,8,9,9,9,4.0,55,+1:25.813,6028432,45,12,1:47.424,186.126,1,3,22,20,2
396,22527,918,8,6,7,7,10,10,10,2.0,55,+1:27.820,6030439,46,16,1:47.736,185.586,1,12,23,7,33
397,22528,918,825,1,20,9,11,11,11,0.0,55,+1:30.376,6032995,37,10,1:46.824,187.171,1,11,23,3,37
398,22529,918,818,5,25,10,12,12,12,0.0,55,+1:31.947,6034566,50,5,1:45.686,189.186,1,6,17,14,39
399,22530,918,154,208,8,18,13,13,13,0.0,54,\N,\N,35,17,1:47.897,185.310,11,-1,-1,17,35
400,22531,918,3,131,6,1,14,14,14,0.0,54,\N,\N,17,11,1:46.869,187.092,11,2,31,2,37
401,22532,918,821,15,21,14,15,15,15,0.0,54,\N,\N,43,15,1:47.698,185.652,11,14,28,15,38
402,22533,918,16,15,99,13,16,16,16,0.0,54,\N,\N,44,14,1:47.508,185.980,11,-1,-1,16,37
403,22534,918,829,207,46,17,17,17,17,0.0,54,\N,\N,47,18,1:48.398,184.453,11,20,14,19,34
404,22535,918,155,207,10,16,\N,R,18,0.0,42,\N,\N,38,13,1:47.431,186.113,31,18,24,18,38
405,22536,918,813,208,13,15,\N,R,19,0.0,26,\N,\N,9,20,1:48.933,183.547,131,15,31,12,38
406,22537,918,826,5,26,5,\N,R,20,0.0,14,\N,\N,10,19,1:48.748,183.859,131,7,32,9,38
407,22538,926,1,131,44,1,1,1,1,25.0,58,1:31:54.067,5514067,50,1,1:30.945,209.915,1,2,19,2,25
408,22539,926,3,131,6,2,2,2,2,18.0,58,+1.360,5515427,47,2,1:31.092,209.577,1,1,19,1,29
409,22540,926,20,6,5,4,3,3,3,15.0,58,+34.523,5548590,52,4,1:31.457,208.740,1,5,13,3,33
410,22541,926,13,3,19,3,4,4,4,12.0,58,+38.196,5552263,50,6,1:31.719,208.144,1,7,19,-1,-1
411,22542,926,831,15,12,10,5,5,5,10.0,58,+1:35.149,5609216,46,9,1:32.612,206.137,1,-1,-1,11,33
412,22543,926,817,9,3,6,6,6,6,8.0,57,\N,\N,46,10,1:32.797,205.726,11,10,9,-1,-1
413,22544,926,807,10,27,13,7,7,7,6.0,57,\N,\N,48,8,1:31.970,207.576,11,13,19,10,30
414,22545,926,828,15,9,15,8,8,8,4.0,57,\N,\N,51,5,1:31.560,208.505,11,-1,-1,15,14
415,22546,926,832,5,55,7,9,9,9,2.0,57,\N,\N,49,11,1:32.872,205.560,11,4,32,7,41
416,22547,926,815,10,11,14,10,10,10,1.0,57,\N,\N,46,7,1:31.959,207.601,11,12,22,12,32
417,22548,926,18,1,22,16,11,11,11,0.0,56,\N,\N,56,12,1:33.338,204.534,12,14,6,13,21
418,22549,926,8,6,7,5,\N,R,12,0.0,40,\N,\N,36,3,1:31.426,208.811,36,8,14,4,33
419,22550,926,830,5,33,11,\N,R,13,0.0,32,\N,\N,30,13,1:34.295,202.458,5,6,31,14,6
420,22551,926,154,208,8,8,\N,R,14,0.0,0,\N,\N,\N,0,\N,\N,75,16,5,9,37
421,22552,926,813,208,13,9,\N,R,15,0.0,0,\N,\N,\N,0,\N,\N,3,9,22,8,11
422,22553,926,826,9,26,12,\N,W,16,0.0,0,\N,\N,\N,0,\N,\N,54,11,18,6,27
423,22554,926,825,1,20,17,\N,W,17,0.0,0,\N,\N,\N,0,\N,\N,54,15,7,16,4
424,22555,926,822,3,77,0,\N,W,18,0.0,0,\N,\N,\N,0,\N,\N,54,3,20,5,32
425,22556,927,20,6,5,2,1,1,1,25.0,56,1:41:05.793,6065793,46,3,1:43.648,193.501,1,3,13,7,29
426,22557,927,1,131,44,1,2,2,2,18.0,56,+8.569,6074362,45,2,1:43.125,193.501,1,20,4,1,16
427,22558,927,3,131,6,3,3,3,3,15.0,56,+12.310,6078103,43,1,1:42.062,195.516,1,1,20,3,26
428,22559,927,8,6,7,11,4,4,4,12.0,56,+53.822,6119615,40,7,1:44.124,191.644,1,2,17,2,29
429,22560,927,822,3,77,8,5,5,5,10.0,56,+1:10.409,6136202,42,6,1:44.088,191.710,1,8,23,5,31
430,22561,927,13,3,19,7,6,6,6,8.0,56,+1:13.586,6139379,40,5,1:43.990,191.891,1,11,23,6,27
431,22562,927,830,5,33,6,7,7,7,6.0,56,+1:37.762,6163555,42,9,1:44.579,190.810,1,7,23,8,30
432,22563,927,832,5,55,15,8,8,8,4.0,55,\N,\N,37,15,1:45.507,189.132,11,5,26,14,31
433,22564,927,826,9,26,5,9,9,9,2.0,55,\N,\N,41,8,1:44.514,190.929,11,9,18,4,17
434,22565,927,817,9,3,4,10,10,10,1.0,55,\N,\N,42,13,1:45.312,189.482,11,6,15,10,8
435,22566,927,154,208,8,10,11,11,11,0.0,55,\N,\N,36,10,1:44.812,190.386,11,4,14,18,7
436,22567,927,831,15,12,16,12,12,12,0.0,55,\N,\N,45,4,1:43.902,192.054,11,-1,-1,12,30
437,22568,927,815,10,11,14,13,13,13,0.0,55,\N,\N,37,14,1:45.345,189.423,11,16,15,13,24
438,22569,927,807,10,27,13,14,14,14,0.0,55,\N,\N,46,11,1:44.822,190.368,11,15,13,15,28
439,22570,927,833,209,98,19,15,15,15,0.0,53,\N,\N,44,19,1:49.040,183.004,13,19,8,20,6
440,22571,927,813,208,13,12,\N,R,16,0.0,47,\N,\N,38,12,1:45.070,189.919,31,12,19,11,15
441,22572,927,18,1,22,17,\N,R,17,0.0,41,\N,\N,38,16,1:46.056,188.153,101,17,19,17,24
442,22573,927,4,1,14,18,\N,R,18,0.0,21,\N,\N,17,17,1:48.460,183.983,132,14,20,16,25
443,22574,927,828,15,9,9,\N,R,19,0.0,3,\N,\N,3,18,1:48.760,183.475,20,10,16,9,30
444,22575,927,829,209,28,0,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,69,18,8,19,12
445,22576,928,1,131,44,1,1,1,1,25.0,56,1:39:42.008,5982008,31,1,1:42.208,191.996,1,1,21,1,32
446,22577,928,3,131,6,2,2,2,2,18.0,56,+0.714,5982722,39,2,1:42.565,191.328,1,2,21,5,35
447,22578,928,20,6,5,3,3,3,3,15.0,56,+2.988,5984996,15,5,1:43.018,190.487,1,3,18,4,30
448,22579,928,8,6,7,6,4,4,4,12.0,56,+3.835,5985843,48,6,1:43.026,190.472,1,4,27,2,35
449,22580,928,13,3,19,4,5,5,5,10.0,56,+8.544,5990552,37,4,1:42.734,191.013,1,10,17,17,7
450,22581,928,822,3,77,5,6,6,6,8.0,56,+9.885,5991893,37,7,1:43.051,190.426,1,9,23,7,27
451,22582,928,154,208,8,8,7,7,7,6.0,56,+19.008,6001016,34,8,1:43.134,190.272,1,-1,-1,9,32
452,22583,928,831,15,12,9,8,8,8,4.0,56,+22.625,6004633,46,12,1:43.692,189.248,1,5,18,8,26
453,22584,928,817,9,3,7,9,9,9,2.0,56,+32.117,6014125,46,9,1:43.245,190.068,1,6,21,3,24
454,22585,928,828,15,9,10,10,10,10,1.0,55,\N,\N,32,15,1:44.204,188.319,11,14,24,13,33
455,22586,928,815,10,11,15,11,11,11,0.0,55,\N,\N,44,10,1:43.512,189.578,11,16,22,18,24
456,22587,928,4,1,14,18,12,12,12,0.0,55,\N,\N,40,13,1:43.728,189.183,11,17,20,12,27
457,22588,928,832,5,55,14,13,13,13,0.0,55,\N,\N,41,3,1:42.652,191.166,11,8,23,15,28
458,22589,928,18,1,22,17,14,14,14,0.0,55,\N,\N,21,16,1:44.991,186.907,11,13,19,10,29
459,22590,928,829,209,28,19,15,15,15,0.0,54,\N,\N,40,17,1:45.414,186.157,12,19,18,20,8
460,22591,928,833,209,98,20,16,16,16,0.0,54,\N,\N,43,19,1:45.963,185.192,12,20,20,19,27
461,22592,928,830,5,33,13,17,17,17,0.0,52,\N,\N,46,14,1:43.880,188.906,7,12,28,14,32
462,22593,928,813,208,13,11,\N,R,18,0.0,49,\N,\N,37,11,1:43.686,189.259,23,11,23,11,30
463,22594,928,826,9,26,12,\N,R,19,0.0,15,\N,\N,13,20,1:46.291,184.621,131,7,24,6,10
464,22595,928,807,10,27,16,\N,R,20,0.0,9,\N,\N,6,18,1:45.844,185.401,6,18,19,16,28
465,22596,929,1,131,44,1,1,1,1,25.0,57,1:35:05.809,5705809,38,5,1:37.857,199.098,1,16,22,2,33
466,22597,929,8,6,7,4,2,2,2,18.0,57,+3.380,5709189,42,1,1:36.311,202.294,1,1,13,3,30
467,22598,929,3,131,6,3,3,3,3,15.0,57,+6.033,5711842,36,3,1:37.326,200.184,1,15,23,1,31
